29,2800,76907.823520,-93669.762251,16620.546391,505.103724,-1000.441847,495.403180,73155.452850,-93154.550847,19798.918880,-473.186609,966.578591,-490.742497
30,2900,79017.000532,-92529.368882,13625.140985,532.100099,-1001.797835,463.179096,75377.160950,-91754.872164,16598.246124,-498.785365,970.923404,-466.116794
31,3000,80981.545651,-91366.364022,10402.050529,559.612043,-997.418799,437.262521,77251.312178,-91018.737971,13598.759211,-528.783154,968.683297,-438.974880
32,3100,82698.491242,-90234.357272,7150.166216,584.022762,-994.103735,412.704126,79019.849152,-89610.313454,10705.979476,-552.325056,968.039493,-411.752576
33,3200,84274.068597,-88740.027542,4235.538280,608.584875,-991.037735,382.986917,80980.050834,-88480.725060,7638.280905,-576.541349,965.144880,-387.282151
34,3300,85965.545214,-87166.760619,1203.085807,633.178285,-986.603426,351.765657,82555.044690,-87044.859371,4360.551458,-600.848811,963.311336,-357.134070
35,3400,87587.916328,-85447.924148,-2206.276110,656.066870,-980.618158,322.328785,84110.877604,-85337.285911,1405.182965,-623.094997,952.835149,-328.635308
36,3500,89075.999912,-83981.059441,-5274.279593,683.108529,-976.743838,292.391645,85733.684721,-84033.865092,-1416.818397,-650.339004,951.561615,-296.465531
37,3600,90583.542223,-82322.199364,-8315.653496,707.397678,-962.668389,264.749437,87319.405841,-82462.054596,-4820.111247,-671.577271,944.342375,-267.320120
38,3700,91803.990841,-80353.045514,-11667.241992,724.220528,-957.420469,230.781610,88501.149355,-80649.859479,-7943.641703,-693.104337,934.527193,-239.761960
39,3800,92986.304130,-78432.884858,-14580.381711,748.365892,-950.420445,197.650974,89856.205480,-78705.341565,-11081.590729,-715.699250,925.833314,-207.313370
40,3900,94090.699153,-76187.389397,-17737.196707,767.594489,-937.047817,170.785499,90856.233426,-77071.954558,-14030.050970,-735.285231,917.752732,-180.712266
41,4000,94982.831930,-74292.969472,-20764.769480,788.816649,-926.751154,139.982156,92329.692742,-74952.150319,-16904.202729,-754.159114,906.016324,-148.236191
42,4100,96192.471077,-72075.809460,-23810.521231,808.019336,-915.509031,108.165137,93065.537166,-73091.005578,-20214.817730,-771.526826,895.626894,-118.371512
43,4200,97033.912460,-70108.985618,-26968.752245,828.600015,-901.548464,76.804155,94106.578332,-70909.915868,-22889.607400,-791.252783,879.865196,-87.748369
44,4300,97480.487081,-67734.374145,-30069.281563,842.658166,-888.251202,44.492276,94810.199142,-68828.012691,-26004.094050,-807.660560,870.627609,-62.431462
45,4400,98304.943186,-65368.727123,-33063.161429,859.377254,-873.933508,13.671150,95671.664431,-66761.673692,-28891.062168,-823.618860,852.670483,-30.340957
46,4500,98646.964570,-62894.417443,-35736.219766,873.038678,-856.951277,-16.284017,96197.004510,-64420.821313,-32155.831827,-841.340488,838.289333,-0.606245
47,4600,99451.077838,-60110.247990,-38701.829513,888.992544,-844.583360,-47.669027,96722.977132,-61765.146103,-34599.520156,-859.451130,822.076107,32.033265
48,4700,99437.451886,-58183.962788,-41595.953851,903.575661,-825.122831,-78.652384,97226.419059,-59287.391613,-37666.094551,-868.145075,805.785230,62.002551
